accuracy,loss,val_accuracy,val_loss
0.5975510478019714,0.6801945567131042,0.5877862572669983,0.6620316505432129
0.5934693813323975,0.6803215146064758,0.5877862572669983,0.6722198128700256
0.6073469519615173,0.6633352637290955,0.5877862572669983,0.7085298895835876
0.6114285588264465,0.6641199588775635,0.5877862572669983,0.8567138910293579
0.6318367123603821,0.657014787197113,0.5877862572669983,0.8371772170066833
0.6432653069496155,0.6530491709709167,0.5877862572669983,0.7855079770088196
0.6563265323638916,0.6372359991073608,0.5877862572669983,0.8021681904792786
0.6783673763275146,0.6296931505203247,0.5877862572669983,0.9895738363265991
0.6538775563240051,0.6308810114860535,0.5877862572669983,0.8205567598342896
0.6767346858978271,0.6164485216140747,0.5877862572669983,1.0775097608566284
0.6897959113121033,0.6058713793754578,0.5877862572669983,0.883027195930481
0.7004081606864929,0.5981743931770325,0.5877862572669983,1.0187715291976929
0.6963265538215637,0.5905295610427856,0.5877862572669983,0.8208916783332825
0.7142857313156128,0.5756788849830627,0.5877862572669983,0.9116679430007935
0.7167347073554993,0.5775771141052246,0.5839694738388062,0.8070669174194336
0.7240816354751587,0.5610365271568298,0.48091602325439453,1.015734076499939
0.7379592061042786,0.5421332716941833,0.5877862572669983,0.9014105200767517
0.7363265156745911,0.5259032249450684,0.6030534505844116,0.7151082158088684
0.7395918369293213,0.5341283082962036,0.6259542107582092,0.7921121120452881
0.7665306329727173,0.4929630160331726,0.42748090624809265,1.6996914148330688
0.7697958946228027,0.49166280031204224,0.5,1.3736735582351685
0.773061215877533,0.483438104391098,0.5610687136650085,0.9193872809410095
0.7975510358810425,0.46353644132614136,0.5954198241233826,0.9025465250015259
0.8081632852554321,0.4388858675956726,0.6106870174407959,0.9820407629013062
0.8130612373352051,0.42821529507637024,0.40839695930480957,3.010125160217285
0.8359183669090271,0.38973602652549744,0.4580152630805969,1.5164809226989746
0.8538775444030762,0.36082082986831665,0.5229007601737976,1.2287148237228394
0.8440816402435303,0.3774166703224182,0.5877862572669983,1.989169716835022
0.8620408177375793,0.3381134867668152,0.5916030406951904,1.0139094591140747
0.8742856979370117,0.343889445066452,0.41603052616119385,1.4395910501480103
