accuracy,loss,val_accuracy,val_loss
0.6620408296585083,0.6237355470657349,0.4122137427330017,0.7239705324172974
0.690612256526947,0.5890893340110779,0.4122137427330017,0.80963134765625
0.6881632804870605,0.6074146628379822,0.4122137427330017,0.8466843366622925
0.6848979592323303,0.5828157067298889,0.4122137427330017,0.9119207859039307
0.686530590057373,0.5805854201316833,0.4122137427330017,0.852763831615448
0.6987755298614502,0.5752780437469482,0.4122137427330017,0.8642609715461731
0.7020407915115356,0.577536404132843,0.4122137427330017,0.8724560737609863
0.69551020860672,0.5748138427734375,0.4122137427330017,0.8214544057846069
0.6963265538215637,0.5733780264854431,0.4122137427330017,0.8686738014221191
0.7028571367263794,0.5670473575592041,0.41603052616119385,0.906367301940918
0.7093877792358398,0.5615099668502808,0.4198473393917084,0.8497297763824463
0.7110204100608826,0.5563520193099976,0.5572519302368164,0.6972026824951172
0.7028571367263794,0.5570237636566162,0.6068702340126038,0.6718299984931946
0.722449004650116,0.5512121915817261,0.6412213444709778,0.6140175461769104
0.718367338180542,0.5480913519859314,0.6374045610427856,0.6259795427322388
0.7322449088096619,0.5308380722999573,0.7099236845970154,0.5878016352653503
0.7151020169258118,0.535835325717926,0.7251908183097839,0.5588045120239258
0.7322449088096619,0.525481641292572,0.7175572514533997,0.5699613094329834
0.7330612540245056,0.5089447498321533,0.6832060813903809,0.5969100594520569
0.7338775396347046,0.5132604241371155,0.694656491279602,0.6033936738967896
0.7469387650489807,0.4951009452342987,0.6832060813903809,0.5860303640365601
0.7575510144233704,0.48176872730255127,0.6603053212165833,0.594350278377533
0.7477551102638245,0.48126378655433655,0.6870229244232178,0.5970785021781921
0.7738775610923767,0.467739462852478,0.614503800868988,0.6531646847724915
0.7746939063072205,0.45532143115997314,0.6984732747077942,0.6548720002174377
0.7877551317214966,0.4462730586528778,0.6564885377883911,0.6709838509559631
0.7812244892120361,0.43198153376579285,0.7022900581359863,0.7874439358711243
0.7975510358810425,0.43166545033454895,0.6679389476776123,0.760333776473999
0.8065305948257446,0.40103334188461304,0.7175572514533997,0.6819003820419312
0.8195918202400208,0.3892386853694916,0.6641221642494202,0.7242237329483032
