accuracy,loss,val_accuracy,val_loss
0.44360587000846863,1.056939721107483,0.30136987566947937,1.0629663467407227
0.46708595752716064,1.0388039350509644,0.30136987566947937,1.0714209079742432
0.4708595275878906,1.0308315753936768,0.48727983236312866,1.078870177268982
0.473794549703598,1.029634952545166,0.45988258719444275,1.0877249240875244
0.4897274672985077,1.0254876613616943,0.4090019464492798,1.079013466835022
0.4893081784248352,1.02632474899292,0.44227007031440735,1.0565011501312256
0.4867924451828003,1.025038719177246,0.4735812246799469,1.0532984733581543
0.4863731563091278,1.0203721523284912,0.4931506812572479,1.0453158617019653
0.48511528968811035,1.018073558807373,0.48727983236312866,1.0661660432815552
0.4922432005405426,1.014314889907837,0.48532289266586304,1.0689072608947754
0.4888888895511627,1.013906478881836,0.4814090132713318,1.0619580745697021
0.48846960067749023,1.0091570615768433,0.47749510407447815,1.0685932636260986
0.49685534834861755,1.0095179080963135,0.46966731548309326,1.0752123594284058
0.4893081784248352,1.0061298608779907,0.4911937415599823,1.0813475847244263
0.48427674174308777,1.009931206703186,0.4892368018627167,1.0674704313278198
0.4918239116668701,1.0028525590896606,0.4755381643772125,1.1005535125732422
0.48763102293014526,1.0034270286560059,0.48727983236312866,1.079750657081604
0.5031446814537048,0.992049515247345,0.48727983236312866,1.0804070234298706
0.4918239116668701,0.9924493432044983,0.4735812246799469,1.1552189588546753
0.5060796737670898,0.9823427200317383,0.4579256474971771,1.0742428302764893
0.49685534834861755,0.9823799133300781,0.4735812246799469,1.1058156490325928
0.5262054800987244,0.9718672037124634,0.4579256474971771,1.0985617637634277
0.5190775394439697,0.9655213952064514,0.45988258719444275,1.1489967107772827
0.5182390213012695,0.9674633741378784,0.46966731548309326,1.1119033098220825
0.5362683534622192,0.9562712907791138,0.4735812246799469,1.2063630819320679
0.5362683534622192,0.9464495778083801,0.4716242551803589,1.1525510549545288
0.5492662191390991,0.930930495262146,0.4285714328289032,1.3268070220947266
0.5605869889259338,0.9073410034179688,0.4579256474971771,1.233862280845642
0.5597484111785889,0.9005264639854431,0.45205479860305786,1.1757837533950806
0.5748427510261536,0.8844994902610779,0.38160470128059387,1.2625797986984253
